,datetime,city,state,shape,comment
1104,10/8/20 12:00,Davy,WV,<br/>,Intergalactic ufo have a truly wide range of shape patterns lights size n distance never discount a shaky looking star of a
1105,10/8/20 08:43,Lakeville,MN,Disk,I spotted this disk shaped ufo while driving near Lakeville MN area. I took several pictures. In one picture the ufo was hovering in a vertical position.
1106,10/8/20 05:20,Baileyton,AL,Light,"There were three lights, 2 brilliant blue Lights on the sides and 1 green/blue large light in the middle."
1107,10/8/20 03:40,Granville,OH,Light,"Was driving into work this morning.  A bright light just appeared in the sky above me.  It was about 100 feet in the air. It just appeared, seemed to hover for a second, then dove towards the earth , diving at a 45 degree angle.  At first it appeared just as white light, as it was descending, I could see green light as well. It descended behind the tree line."
1108,10/8/20 03:25,Bemidji,MN,Circle,Moving object?
1109,10/8/20 03:00,Lansing,MI,Circle,green light with a smoke tale falling in the south sky.
1110,10/8/20 02:40,Coggon,IA,Circle,Bright Green light moving across sky in Iowa
1111,10/8/20 01:00,Charleston,WV,Light,Around 1am driving around kanawha city my girlfriend and I saw a white light with a green hue around it streaking down toward the ground west of Charleston at speeds i have never seen before from any other aircraft it did not make a sound or an explosion once out of sight due to buildings. We then went driving toward where we saw the object and found no other lights and nothing was over the 911 police scanner
1112,10/7/20 23:30,Grass Valley,CA,Disk,"I captured a disk-like object with astro-photography equipment, and can not explain it with my astronomy, physics, or camera knowledge."
1113,10/7/20 22:45,Freedom,PA,Oval,3 oval shaped objects met in sky and hovered closely.
1114,10/7/20 21:30,Riverside,CA,Sphere,Fast moving orb craft over Southern California 10/07/2020.
1115,10/7/20 21:00,Ferndale,MI,Chevron,Pale blue asymmetric chevron of several steady lights.
1116,10/7/20 20:00,Gordonsville,VA,Oval,A oval shaped object flew by close to the ground without making noise.
1117,10/7/20 19:45,Gaston,SC,Triangle,"repeating observation of object in westerly sky after sundown and before object sets, rapid flashing red, green white and blue"
1118,10/7/20 19:35,Terre Haute,IN,Light,"Four points of light appeared one after the other, one with a quickly-disappearing light trail, half an hour before nightfall."
1119,10/7/20 19:21,Belchertown,MA,Unknown,Bright opal/diamond color shifting lights near Quabbin reservoir
1120,10/7/20 19:00,saint peters,MO,Other,I saw a cloked wedge shaped craft it was slow moving with no sound.
1121,10/7/20 14:38,Hanover,MD,<br/>,MADAR Node 77
1122,10/7/20 09:21,Boise,ID,<br/>,MADAR Node 111
1123,10/7/20 09:13,Waterford,MI,Flash,"Object started flashing  ( I’m aware it’s  not the planet next to it) lasting actually about 5 minutes. I was parked in my car, craft appeared to be  less than 1,000 feet from the ground. I live by an airport and know that they blink 1 second apart ( I’ve learned much about airplanes since these events started occurring)  this was not the case here."
1124,10/7/20 06:15,Charlottesville,VA,Circle,"Driving to work on I-64, I saw two really bright stars in my peripheral vision. They didn’t catch my attention.... until one moved extremely fast, in a straight line with a tail behind it... across the sky. It stayed in my vision and then disappeared. It was very high up, with the stars. It didn’t look like any shooting star or meteor I have ever seen. This is the first sighting I have had this month, and I had the second sighting last night. Really concerns me."
1125,10/7/20 05:15,Youngstown,NY,Circle,"circular lights behind a tree, saw for an hour"
1126,10/7/20 03:14,Star Valley,AZ,<br/>,MADAR Node 53
1127,10/7/20 01:05,Franklin,PA,Oval,"Donut shaped craft, appeared to be a hole in the center, fire red to orange in color.(Changed)"
1128,10/6/20 23:38,Key West,FL,Unknown,Shining orb flew in a zigzag pattern then disappeared
1129,10/6/20 22:12,San Antonio,TX,Fireball,Whatever it was? It big
1130,10/6/20 21:00,Skamania,WA,Unknown,Dimming light varying speeds in sky until it disappeared
1131,10/6/20 20:15,Delaware,OH,Light,White lights moving in an erratic hovering pattern that no aircraft could achive
1132,10/6/20 20:00,Colbert,WA,Unknown,"My husband and I were outside playing with our dog in the evening. We live in the country and the sky was almost completely dark at this time. Suddenly, the sky lit up in the brightest and most vibrant lights we'd ever seen. There were three separate flashes, all different colors. These three flashes occured several times. We ran down the street to see if we could see anything, and no sooner did my father-in-law come out of the house and ask about the lights he saw through the window. We did not see a Craft, but we knew it was otherworldly."
1133,10/6/20 20:00,Beavercreek,OR,Unknown,Bright white object appeared to be shot at and exploded.
1134,10/6/20 19:52,Oakdale,CT,Triangle,"Triangle UFO, bright white lights at each corner. 35ft long by 20 feet wide in back. Black craft, silent, went 35 MPH, 150ft off ground"
1135,10/6/20 19:35,Teerre Haute,IN,Cigar,This unknown orange glowing object became apparent as I was taking photos and video of what I think was either space debris or a meteor. This other unidentified cigar shape was hovering more west of the meteor and just to the left. I then took my eyes off of it for a few seconds and then noticed it had quickly moved way to the south on the horizon silently. I have pictures and video of both anomalies. Thanks for helping me find out what they might be and if others have reported them!
1136,10/6/20 19:13,Clifton,AZ,Light,Bright solid white light executes 90 degree turn then disappears
1137,10/6/20 19:00,Bridgewater,MA,Cigar,While standing in my driveway I glanced upward and saw a slow moving object high in the sky with 3 lights positioned in a line moving slowly across the sky for approximately 60 seconds. I ran in to get my phone to video but it was gone when I came out.
1138,10/6/20 17:00,Harrisburg,PA,Cigar,Capsule shaped object seen.
1139,10/6/20 16:15,Kansas City,MO,Sphere,Two white spherical objects high in the daytime sky.
1140,10/6/20 14:40,Alexander,NC,Cylinder,Translucent cylindrical silent aircraft Seen near Asheville North Carolina
1141,10/6/20 11:50,Abilene,TX,Other,Craft with curved wings like an S shape (for the wings) flying over then vanish
1142,10/6/20 11:00,Ueda,<br/>,Sphere,After loss of sleep with no dream recall I had an Abduction Experience and UFO sighting.
1143,10/6/20 06:40,Tulsa,OK,Circle,"Light came from southwest moving east northeast. Thought it was iss, but as it came closer it was too bright. Was very bright white not flashing lights no sounds as it flew over head"
1144,10/6/20 06:15,Farmers Branch,TX,Light,fast moving object
1145,10/6/20 04:30,Hubbard,OR,Flash,"This morning I was sitting in my bedroom watching TV (My room is in front of the house, facing east) and I looked out my window and thought nothing of the flashing light until at least 4 or 5 minutes later noticing the flash which was flashing different colors occasionally, stayed there in the same spot for quite some time. And is actually staying put as i type this. Incredible experience!"
1146,10/6/20,Enumclaw,WA,Triangle,"My son two of my friends (who are in there 50s) and myself were walking my friends pup and we heard a jet. I looked up to see 3 lights arranged in a triangle. As I watched it,  it was moving very very slow and appeared to almost hover, I'd call it floating, then after maybe a min it got to a normal speed of a jet and flew due west from due east. 2 more crafts came over the foothills of mt. Rainier and followed the first crafts route You could hear the jets on these ones as well but you Could not see the craft just could see the arrangement of 3 lights in a triangle."
1147,10/5/20 00:00,Pensacola,FL,Triangle,just after turning dark while a tree crew was cutting down a very large tree limb in my back yard that fell from hurricane sally. a triangular craft flew over my back yard. this was strange because at first I thought it was a helicopter from the sound  it was mimicking and it flew past us then noticed the craft circling the neighborhood and kept watching it. then it flew directly overhead and could make out the exact triangular design of the craft and it was not a helicopter. when I first noticed it the frontlight was blinking a white light  on and off like aa aircraft with two trailing red lights. finally it flew directly over my back yard and I was looking straight up at it maybe three hundred feet high and could make out the exact shape of the craft which was a darrkblack triangle then it left.
1148,10/5/20 21:05,China Spring,TX,Disk,"Two circles or disks with pulsating strobe that softened plus the rings looked concentric. No engines were  heard, smooth movement unlike an airplane. There were two concentric circles that glowed, but we’re not bright. No green or red lights were observed, but there seemed to be a bright strobe that faded. I have a photo and about 1:27 minutes of video. Needs enhancement. I am ex military and have never seen a craft like it."
1149,10/5/20 21:00,Malvern,<br/>,Changing,Unexplainable rotating light pattern effect in the low cloud at night and strange loud humming sound
1150,10/5/20 21:00,Bennettsville,SC,Triangle,Second Triangular craft reported over Bennettsville
1151,10/5/20 20:57,Albuquerque,NM,Other,my porch is newly sealed
1152,10/5/20 20:20,Manchester,CT,Fireball,"My fiancé and I were on our porch with his parents. I looked up in the sky and saw I the distance a glowing orange orb moving across the sky silently all of a sudden taking an immediate left turn then disappearing into the distance. 15 minutes later, another orange orb appeared in the sky in the  distance silently moving across it and disappearing into the distance. I just saw it again as I’m typing this."
1153,10/5/20 20:00,New York City (Brooklyn),NY,Egg,"Shape, speed and flight pattern seem to defy normal aircraft"
1154,10/5/20 19:03,Avon,OH,Other,Bright cigar shaped objects with two tails curving toward each other
1155,10/5/20 19:01,Houston,TX,Light,Green lights moving quickly
1156,10/5/20 18:45,Chandigarh (India),<br/>,Triangle,We saw a big boomerang shaped craft above us (INDIA) 5-10-2020
1157,10/5/20 17:00,Staten Island,NY,Circle,I was fishing on the pierre on SOUTH BEACH S.I.  N.Y. 12 other people were also there a SILVER ROUND CRAFT was seen doing VERY FAST MONOUVERS THEN SLID OFF TO THE LEFT & DID CIRCULAR MANEUVERS AGAIN THEN SILD OFF TO THE SIDE AGAIN UNTIL OUT OF SIGHT. EVERYBODY THERE SAW IT
1158,10/5/20 16:01,LaSalle (Canada),ON,Rectangle,15:01 until 15:03 I witnessed a moving rectangular object slowly moving across the northern sky.
1159,10/5/20 15:01,Meeker,CO,Cylinder,"Observed a matalic cylinder shaped object,hovering vertically about 1 1\2 miles away."
1160,10/5/20 14:21,Farmington Hills,MI,<br/>,MADAR Node 144
1161,10/5/20 14:12,Littlerock,AR,<br/>,MADAR Node 56
1162,10/5/20 10:35,Potterville,MI,Disk,Object was noticed post event in a cell phone picture.
1163,10/5/20 08:00,Ellensburg,WA,Oval,Large oval metallic and shiny looking object in the sky Between Ellensburg and Yakima near the military training center in the morning.
1164,10/5/20 06:47,Fishers,IN,<br/>,MADAR Node 84
1165,10/5/20 06:30,Lakeside,CA,Circle,White spots in space
1166,10/5/20 03:10,Walworth,WI,Light,bright star like form moving up and down
1167,10/5/20 01:25,Tucson,AZ,Light,"Saw two red/orange dots rising to the southeast; they weren't blinking like a plane, just slowly rising."
1168,10/5/20 00:30,Prestonsburg,KY,Disk,Disc shaped object moving in strange directions very quickly
1169,10/4/20 00:00,Birkenfeld,OR,Cylinder,"September 16, 2020---  On this night, at approximately 2:00 am, I was laying in bed with my 9 year old son in our “apartment&quot; on m"
1170,10/4/20 22:30,Vancouver,WA,Disk,"At approximately 10:30 pm on the night of 10/4/2020 in the eastern sky over Vancouver Washington,my girlfriend and I noticed strange lights in the sky so I turned on the video on my cell phone and started video tapping what we witnessed through the lens of my camera phone and could not see with the naked eye,of what appeared to be a saucer shaped craft that emanated an array of White and Amber colored lights that were ever changing in movement and shape. There was no sound that accompanied the UFO. I shot several videos, best footage captured being just over four minutes long."
1171,10/4/20 22:30,Niagara Falls (Canada),ON,Circle,4 Weird lights seem to be repeating a pattern in sky
1172,10/4/20 22:15,Tempe,AZ,Light,UFO Sighting in Phoenix Metro area in the vicinity of Sky Harbor International Airport
1173,10/4/20 22:00,Franklin,OH,Circle,Franklin Ohio October 2020
1174,10/4/20 22:00,Independence,MO,Triangle,Traiangular silent craft with three white lights flew very low over our heads
1175,10/4/20 21:30,South edmond,OK,Cigar,"White craft cigar shaped traveled west to east, There were no lights on just a white cigar shaped craft. Approximate speed was 800 to 900 MPH...very fast and no sound. I know aircraft due to my background. I am 60 years old and have never seen a UFO before, so I know this was a very unusual for me to go the effort to report it."
1176,10/4/20 21:30,Mason,MI,Light,"It was what looked like a bright star or thought it was maybe mars but as I video it, it seemed to change colors and pulse it's not the best recording but interesting nonetheless. It is more than likely a camera issue but it just seemed off and not right."
1177,10/4/20 20:45,Lowell,MI,Circle,Bright light looked like shooting star from south to north then immediately stopped.  The objected turned 90 degrees and accelerated out of sight to the east.  A smaller less bright object quickly followed and disappeared as well.
1178,10/4/20 20:42,Lachine (Canada),QC,Fireball,1. Looked like a ball of fire with it's circumference flickering slighly.
1179,10/4/20 20:00,Springfield,IL,Light,((NUFORC Note:  Witness fails to provide detailed information about the sighting.  PD))
1180,10/4/20 19:30,New Windsor,NY,Flash,4 flashing lights/orbs hovering above residential area in triangle to rectangle patterns
1181,10/4/20 14:08,Kansas City,MO,<br/>,MADAR Node 40
1182,10/4/20 13:28,Hanover,MD,<br/>,MADAR Node 77
1183,10/4/20 06:05,West Chazy,NY,<br/>,MADAR Node 65
1184,10/4/20 01:00,Tempe,AZ,Oval,A round oval shaped like Traveling north south east west circular Flashing lights rotated Red Blue White  I felt an energy as it drew closer to me when I was trying to Video it.
1185,10/3/20 22:55,Austin,TX,Changing,"Bubble or orb-like craft sighting over North Austin, TX."
1186,10/3/20 22:55,Austin,TX,Changing,"Bubble or orb-like craft sighting over North Austin, TX"
1187,10/3/20 22:30,Playa del Rey,CA,Circle,"Object was hoovering over ocean.near los angeles international airport.the object was a glowing red.  It started to move north up the california coast.  I also called the airport to let them know, what i had seen."
1188,10/3/20 21:00,Spring City,PA,Flash,Green light in the sky
1189,10/3/20 21:00,Everett,PA,Triangle,"One was much larger than the other and the smaller one appeared to be be following the much larger one, they also appeared to be communicating with each other via light pulses at different times!  Mars was indeed visable in front of the moon at the time, but the two I saw were on the other side of the sky.  They then disappeared from the sky entirely as if they were never there!  The best way to describe them is an X shape with lights across the bottom! I did take a snapchat video and you can see them pulsate to the point where the larger one will  disappear for about one second then reappear!"
1190,10/3/20 21:00,mill creek,WA,Sphere,"Taking dog in front of my house before going to bed.  Look up and see brilliant / bright orange/red object silently moving from North to south.  Perhaps a couple thousand feet in elevation.   Making no noise what so ever.  I ran inside and called my husband outside to see it.  The craft changed direction and moved westward behind a tree and was gone.  It looked similar to the brilliant orbs taped in Sumerlin Estates NV last year.  Much lower than a satellite, around the height of commercial aircraft seen in the area.   No flashing lights or indications it was any kind of terrestrial craft.  Too slow for a meteor,"
1191,10/3/20 20:35,Walterville,OR,Other,a bright star of fire
1192,10/3/20 20:30,Ballston,NY,Sphere,"5 friends witness and record a star-like ball of white light &quot;jump&quot; positions, fly through the sky and over them, and fade aw"
1193,10/3/20 20:00,Chewelah,WA,Unknown,"large craft stationary about a mile up,very bright green and red lights with huge white light between craft hovered for several minutes then proceeded south rapidly then huge burst of rapid speed and instant stop then very rapid speed to disappear similar craft has been seen in area before"
1194,10/3/20 20:00,Bethel Park,PA,Light,"I was looking up at the big dipper, and to the left of the end of the handle, I witnessed a light slightly dimmer than the nearest stars that moved slowly toward the south in a straight line. I thought it was a satellite until it abruptly made a 90 degree turn toward the East, then continued in that direction at the same speed until I could no longer track it through the trees. I have been stargazing in this part of my yard for 5 years, and have never seen anything like this. It appeared to be a yellowish star-sized light that moved purposefully, yet V at a medium pace for approximately 2 minutes, then it seemed to flash slightly, and immediately turn 90 degrees toward the south. It looked like a smaller light remained at the point where the larger light made the 90 degree turn. It remained for about 10 seconds, and then slowly dimmed out. Meanwhile the primarily light continued in a southward direction in a straight line for at least another minute until I ! lost it in some trees. I dont know if this was a true ufo sighting, as it could have been some sort of astrological event However,  I have not been able to find any articles describing an event of any kind taking place tonight, Saturday,  October 3rd, 2020 it is now 8:17pm and I witnessed the light from approximately 7:59pm to 8:05pm ET (southwest Pennsylvania)"
1195,10/3/20 19:30,East Granby,CT,Teardrop,Two teardrop shaped UFO’s seen near Bradley Airport.
1196,10/3/20 18:00,Anchorage,AK,Circle,bright orange UFO moving around all night
1197,10/3/20 17:41,New York,NY,Sphere,"brilliantly yellow ball-like shape moving way high in sky, with short white smoke behind that disappeared"
1198,10/3/20 15:50,Shrewsbury,NJ,Unknown,"At approx 15:50 I was traveling westbound on Sycamore ave. in Little Silver, NJ towards Shrewsbury. Further west from us and directly above at 12 o'clock was a very shiny reflective mirror or chrome colored object. It was a perfect blue sky with no clouds or obstructions. It was clear to me that it wasn’t a plane because it was not moving. Me, my wife and my 16-year-old son all saw the object. As I began to pull over to get a better look and take my phone out, it completely vanished right before our eyes. My wife’s best explanation was a mylar balloon but at the distance and altitude and size, it would have been too big for a mylar balloon and she also couldn’t explain how it disappeared in an instant. We also immediately ruled out a plane or military jet because there was no movement or exhaust trail."
1199,10/3/20 15:00,Rossville,KS,Sphere,White spheres spotted in Rossville Kansas
1200,10/3/20 08:32,Ponca City,OK,Formation,Pentagon Formation folloiwed by huge vapor trail
1201,10/3/20 04:00,"Lake Kinderhook, Niverville Hamlet",NY,Rectangle,"Two glowing blue objects with pulsing tangerine lights below, suspended absolutely still, in close view; dog agitated"
1202,10/3/20 04:00,"Lake Kinderhook, Niverville Hamlet",NY,Rectangle,"Two glowing blue objects with pulsing tangerine lights below, suspended absolutely still, in close view; dog agitated"
1203,10/3/20 01:40,Linden,NC,Cylinder,Please watch the video
1204,10/3/20 00:38,Kelowna (Canada),BC,Chevron,"I went out to the backyard to call our cat inside for the night. I looked up and noticed what at first appeared to be an airplane, complete with flashing port/starboard lights."
1205,10/2/20 23:29,West Covina,CA,Unknown,A bright orange flickering UFO moved from left to right over the 10 freeway in West Covina before turning and flying back/upward.
1206,10/2/20 22:59,Austin,TX,Light,"My daughter (10y.o.) and I had just returned from getting groceries. When I closed the trunk and proceeded toward the house I immediately noticed a white ball of light back behind the house.  Probably 600 feet up.  It just sat there for 20 to 30 seconds and tore off a cross the sky.  And it was gone.  When I walked towards the house I did realize my daughter had seen it till she said something.  She said, ""Daddy, that was NOT a shooting star.""  My first response was that I was happy she saw it cause I thought I was seeing things for a second.  I actually looked at my security camera footage of us in the driveway walking up. Both my daughter and I stopped dead still at the same time and just stood there looking at this thing  I don't know what is was but man that thing was FAST!  Crazy stuff."
1207,10/2/20 22:00,Berea,KY,Triangle,3 noiseless and dark triangular aircraft were spotted hovering completely still over the interstate I-75.
1208,10/2/20 21:18,Lewes,DE,Sphere,Red fiery round object in sky
1209,10/2/20 20:20,Center Conway,NH,Light,A stationary bright flash of light in the northern sky at 50 degrees from horizontal.
1210,10/2/20 20:00,New Hartford,NY,Circle,2 Pink Orbs above crowd multiply then zip away VIDEO in Description
1211,10/2/20 19:40,Mililani,HI,Disk,Peace sign like saucer with red and green lights moving slowly in the sky
1212,10/2/20 19:15,Brunswick,ME,Circle,2 very fast circular crafts moving impossibly fast followed by 3 helicopters at much lower speed.
1213,10/2/20 18:45,Center Harbor,NH,Light,Lights hovering over Lake Winnipesaukee
1214,10/2/20 09:30,Bryn Mawr,PA,Light,"Bright circle of light flying low, quickly and erratic about the size of a softball"
1215,10/2/20 08:00,Yukon,OK,Sphere,Yellow light above treeline in the country too big to be a light or plane
1216,10/1/20 23:00,Shelton,CT,Other,"Green meteorite came out of sky, de-flames itself if that’s a word, spacecraft hovering in air, disappears into thin air, warp drive ?"
1217,10/1/20 22:00,Troy,OR,Triangle,Two large triangle craft and one small white triangle craft
1218,10/1/20 21:00,Cumming,GA,Cigar,a large red light resembling a ferris wheel ... We have seen this huge light on several occasions and when no stars are visible...When trying to take a picture - at close range it looks like three cigars in triangle shape ... We are curious if anyone else sees this big red ferris wheel looking object!
1219,10/1/20 21:00,Cedar Rapids,IA,Triangle,"At 9:00 pm on Thursday October 1st, I was taking out my garbage when I saw a aircraft slowly coming towards my home, west to east, going towards Mt. Vernon. I thought it was a helicopter but then as it came to be almost above my head, I realized it was not.  It was flat metal gray, almost black, it wouldn’t be easy to see had it not had lights on it.  It was triangular in shape but the points were flat, not pointed.  It spanned maybe 10 feet across and was 10 feet in length.  It had two bright lights on the front, like headlights , and a light on each wing, I guess, one was red and one was green.  Both blink opposite of the other.  It was traveling at I would say approx 20-30 mph.  It wasn’t fast.  I yelled for my friend Cody to come outside when it was directly over me.  It was very low, only about 6 feet above the tree outside my balcony.  And the sound it made was that if a very far away jet.  So oddly super quiet but very distinct. I saw no propellers, nothing move! d or it produced no wind at all and it stayed traveling at the same speed until it was out of site.  A car driving by stopped to watch it go by as well, so technically 3 witnesses but Cody came and saw it just as it was passing over head. Not sure what it was. But it was not a helicopter or a plane, at least not any that I know exist. If it was a drone, it was a huge effing drone. We had completely cloud cover the sky not even 10 minutes after this happened."
1220,10/1/20 20:30,Gaston,SC,Triangle,"same as reported on 9/30/2020 triangular craft in western sky at 280 degs, inclination is ~30 degs this is about 1 hr earlier than yesterday."
1221,10/1/20 20:05,Harrogate,TN,Triangle,Three bright white lights moving in unison in a triangular shape.
1222,10/1/20 20:00,Mount Carmel,PA,Circle,"Saw a white white circular shape float across the sky for about a mile, then went behind a tree waited for it to come out the other side and disappeared, didn't have any sound but had a glowing aura"
1223,10/1/20 19:45,Roebling,NJ,Circle,"At roughly 7:45pm on Friday, October 1, 2020 I was standing in my front yard along with five other members of my family.  We were trying to view the ISS going overhead, which had us all looking North West.  Visibility was low due to a cloudy sky, so I began to scan across the horizon."
1224,10/1/20 16:00,Windsor Locks,CT,Cigar,Fast bright cigar shaped object
1225,10/1/20 10:26,North Billerica,MA,Cone,"Three silver UFO's circling/erratically moving over Route 3 in North Billerica, MA. on crystal clear day"
1226,10/1/20 10:00,Troy,OR,Triangle,Two large triangle craft and one small white triangle craft
1227,10/1/20 08:50,Austin,TX,Cigar,Cigar-Shaped hovering craft spotted near I-35 and 290 exit north of Austin
1228,10/1/20 06:30,Aberdeen (UK/Scotland),<br/>,Unknown,I was driving to work this morning and i noticed what i thought was a plane in the sky coming into land as it was very low but as i looked it wasn't actually moving it appeared to be hovering. i got to work and checked flight arrivals and radar and there was nothing on it.
1229,10/1/20 06:04,Ludlow,MA,Other,"I saw a white, reflective, and tic tac shaped object with no lights that flew over my house twice in a span of 5 mins"
1230,10/1/20 06:00,Ludlow,MA,Other,"I saw a white, reflective, silent, and tic tac shaped object fly over my house twice of a span of 5 mins and recorded it."
1231,10/1/20 06:00,Temple City,<br/>,Changing,Object approached from south at 400 feet in altitude.  Appeared to be floating with no lights. Estimated size about that of a small compact car.  Appeared to be boxy up close but photo more like tic tac.  After I took photo object shifted direction to the west and disappeared.  Estimated rate of speed 20 mph.  Did not appear to be drone and certainly not a conventional aircraft like helicopter or plane.
1232,10/1/20 05:55,Johnson City,TN,Triangle,Triangular shaped with three bright white lights in vertical stationary position
1233,10/1/20 05:00,Moundville,AL,Changing,"It wasn't the normal star. It was strobing and sparkling like a sparkler and it was  lower than a star .All the years that I've lived here, I've never seen anything like this in the skies here."
1234,10/1/20 04:00,Redding,CA,Circle,Two black dots playing hide and seek.
1235,10/1/20 04:00,Covington,PA,Light,I woke up at 4am to go to the bathroom and when I layed back down I saw a really bright light in the sky that I have never noticed before.  At first I thought it was a helicopter or airplane but the longer I watched it I noticed no movement or green and red lights flashing.  So I started to record it and woke my husband up and as we watched it it just stayed in the same spot like it was hovering.  Then we thought maybe it was a really bright star.  So I turned my phone off and then saw the light slowly die out and then come back but this time it was higher up in the sky.  Eventually after recording it some more I though maybe I was being paranoid and it's just a star but when my husband went to work 2 hours later he drove in the same direction that we were initially looking at the object and when he got a couple miles up the road he was looking back at it.  I have a few videos of it just hovering.  Some are close to 20 mins long and you can see the light almost go away and come back but it seems to be in the same spot
1236,10/1/20 02:37,Everett,WA,Disk,Reflective object with time loss
1237,9/30/20 23:38,Houston,TX,<br/>,MADAR Node 118
1238,9/30/20 23:08,Indianapolis,IN,Light,"Leaving boyfriend's work place, turn left onto Producers Lane, see ball of light streak across the sky heading north, then make a hard right, then streaked out of view heading east."
1239,9/30/20 23:00,Aurora,CO,Light,"Approximately 23:00, I went outside and looked at the moon . Noticed a cluster of lights west of the moon, thought they were stars.  They started moving around, and I was in total shock and continued to watch them.  All the same size,color of stars and all same size.  They move so fast, I first thought I saw a shooting star.  I'd see 5 to 6 at a time, speeding around across the sky,mainly around the moon.  They would accelerate at unbelievable speed, stop, turn quickly in other directions.  Phoned a person across town, they went outside and observed the same thing.  Been 3 hours and I can still see a few of them flying back and forth.  Somebody somewhere knows something about these things ."
1240,9/30/20 23:00,Monroeville,PA,Unknown,"I have seen two things. I don't know if I am crazy or what.  The first.  This took place as we were talking about UFOs.  We see a light, almost like a star soon acroos the sky and the go backwards, up and down and then came back towards us and zoomed away. It literally looked like a star!  "
1241,9/30/20 22:45,Huntsville,AR,Diamond,Diamond shaped UFO 4 white lights on each corner back one slowly fading in/out white to yellow. Electric humming & unusual dog howls
1242,9/30/20 21:45,Rutland,VT,Disk,Glowing oreo cookie shaped disc like object witnessed moving quickly and silently across the night sky.
1243,9/30/20 20:15,Roswell,NM,Fireball,"Orange balls of light on US 285, just north of Roswel, New Mexico."
1244,9/30/20 20:00,Amado (Elephant Head),AZ,Changing,Orange and blue smoke like objests over Elephant Head Az.
1245,9/30/20 19:25,Salinas Victoria (Mexico),<br/>,Other,"An object in the shape of a crescent moon was observed at high altitude and speed, white as moonlight, with the circular part towards the front and the peaks at the rear, the direction from southeast to north west for space of about 3 minutes, no flashing lights or air navigation.  Later it was seen in a circular way with a flash of light which transformed into a bar of white light like moonlight."
1246,9/30/20 18:30,Staten Island,NY,Disk,"Grey disk floating in the sky. Completely still, not moving at all."
1247,9/30/20 17:15,Gaston,SC,Triangle,"triangular object with red, green and white rapidly flashing lights, apparently stationary, low in the westerly sky at 17:00"
1248,9/30/20 17:08,Edmond,OK,Egg,Silver UFO seen in Edmond suddenly vanished
1249,9/30/20 17:00,Abington,PA,Cigar,"Ugh. 500PM. Sitting on Bach deck. Two clouds in the sky.  Blue sky. Crystal clear. The one small cloud, NE sky, had what looked like a bright star. As the cloud moved....So did this thing... lol VERY BRIGHT.. Skymaster Binoculars were brought out. So. The object was cigar/cylinder shaped, but it was changing colors. Reflecting off the sun, or lights, I'm not sure, but colors changed, none the less.  At one point, it did seem to have a cross appearance, but who knows.  My wife observed as well. With both naked eye...and the binoculars.... As the cloud moved west, so did this thing...clouds moved out of site. As did it! Grrrrrrrrr Definitely not a weather balloon or drone. 100 percent positive. Almost as it moved within that cloud on purpose... like a cover....being covert.... Again.... Sky is a blue as the ocean.  Literally 1 percent cloud cover... Hate not knowing......"
1250,9/30/20 06:30,Nebraska City,IA,Circle,3 circle shaped craft flying in triangle formation start spinning and switching places changing directions very quickly
1251,9/30/20 06:30,Mechanicsburg,PA,Flash,"It was a super bright, long lasting flash."
1252,9/30/20 05:08,Jonesboro,AR,<br/>,MADAR Node 143
1253,9/30/20 03:45,Colombus,OH,Rectangle,rectangular object green trail from entry in  atmostphere
1254,9/30/20 03:30,North Phoenix,AZ,Flash,"I was finishing up working on my wife car when I notice Two white lights in the sky right next to each other. I ran inside to get my wife so she could see em ,the lights were blinking stayed in the same spot for about 15 minutes or so , then stared to move north in the sky it didn't make any noise. This lights wasnt a plane etc. These lights where too bright. After it disappeared the dogs throughout the neighborhood were howling strange. It was odd like as if they were howling circle around me but from a distance from me. I've never seen anything like this. 2 circle slowly blinking big bright lights"
1255,9/29/20 23:38,Houston,TX,<br/>,MADAR Node 118
1256,9/29/20 22:55,Murray,UT,Oval,White oval object zooms toward the mountains
1257,9/29/20 22:45,Nuevo,CA,Sphere,Orange light seen moving side to side by four witnesses.
1258,9/29/20 22:00,Oakville,WA,Unknown,It seemed to be scanning the landscape
1259,9/29/20 20:25,Temecula,CA,Light,On 8:25 pm a bright white light that had what appeared to be illuminated fog surrounding it flew over my house from South to North.
1260,9/29/20 20:00,Spokane,WA,Circle,"Round object in the sky with very bright red, blue and white lights flashing lights"
1261,9/29/20 18:30,Palmdale,CA,Triangle,Three triangular shapes with green lights
1262,9/29/20 09:00,Las Vegas/Ryolite (between),NV,Chevron,We were headed from Las Vegas to Ryolite. We were run off the road by lice/ military vehicles at a high rate of speed carrying an aircraft of unidentified origin. They never slowed an literally came right at us until we yielded to the shoulder. I have am immediately hand drawn sketch of the transported Oversized craft. We were headed in the opposite direction and litterally run off the road by police in both roadway lanes. This is bo joke
1263,9/29/20 06:48,West Chazy,NY,<br/>,MADAR Node 85
1264,9/29/20 04:12,Kearney,NE,Light,"I was out on the back patio around 4:10 in the morning, looking up at eastern sky, and saw a light move in a arc “like it was doing a turn” . It faded in and then out, like it was catching the reflection of the 3/4 moon. Skies were clear, I would estimate it was 20,000 to 30,000 ft AGL, no navigation lights."
1265,9/29/20 01:30,Silver Lake,IN,Disk,"Very bright saucer over lake making high pitched sound, causing dog to go nuts."
