,datetime,city,state,shape,comment
411,4/19/20 20:15,Leaf River,IL,Light,"Saw 7-9 very dim lights moving SW-NE very fast in line , no flashing lights like a plane. Never seen before."
412,4/19/20 20:00,Weymouth (UK/England),<br/>,Oval,Long line of star shaped objects in equal distance travelling across the sky from Se to Ne
413,4/19/20 20:00,Beloit,WI,Light,"Watched a speeding ball of light traverse the sky from one horizon to the other, east to North Western direction. No blinking lights, definitely faster than satellite movement.it changes direction a slight bit as it travelled.  And seemed to skim in and out of the atmosphere."
414,4/19/20 19:30,Page,AZ,Light,15-20 lights appearing 1-3 minutes apart and moving in same direction as the one before. (not together like starlink)
415,4/19/20 18:40,Kochi (India),<br/>,Cigar,Cigar like thing observed in western Sky over Kochi
416,4/19/20 18:35,Omaha,NE,Cylinder,Witnessed cigar shaped object while plane spotting in my front yard.
417,4/19/20 18:00,Grand Falls (Canada),NB,Light,25 flying objects became brighter at some point like going out of atmosphere. Lasted 10min and no noise
418,4/19/20 17:32,Houston,TX,<br/>,MADAR Node 118
419,4/19/20 14:44,Crystal River,FL,Cigar,"Large completely White craft.  Size of a commercial jet.  Moving from south to North slowly, like a blimp, however, it slowed to a stop and then proceeded East at increasingly higher speed and was out of sight within 10 seconds."
420,4/19/20 14:40,Edmonds,WA,<br/>,MADAR Node 61
421,4/19/20 13:00,Sister Bay,WI,Light,"Object 6 lights all in the same line, decending 2 the horizon, all light remained same brightness but only altered brightness in random sequence. Object descend right over the north radio towners in sister bay 3:15 am."
422,4/19/20 09:32,Littlerock,AR,<br/>,MADAR Node 56
423,4/19/20 06:47,Royal Palm Beach,FL,<br/>,MADAR Node 76
424,4/19/20 05:00,Hubert,NC,Circle,Seven objects had lights.
425,4/19/20 04:40,Las Vegas,NV,Light,Two very high blinking white lights with no sound
426,4/19/20 04:30,Meeting Creek (Canada),AB,Light,12 lights travelling equidistant from one another. Possible large craft sighting.
427,4/19/20 03:30,Eau Claire,WI,Oval,Prism-colored spinning lights
428,4/19/20 02:51,Watsonville,CA,<br/>,MADAR Node 105
429,4/19/20 02:27,Stateline,NV,<br/>,MADAR Node 160
430,4/19/20 01:45,Newman Lake,WA,Light,"Wide band of subdued light, white object and light on fence post."
431,4/19/20 01:35,Fayetteville,AR,Rectangle,"April 19, ‘20 - Recorded unknown craft, unknown figure and lights in front yard. I watched live. I still can’t wrap my head around it."
432,4/19/20 01:07,Washington,UT,Sphere,Mirror sphere being pulled smoothly across the sky
433,4/18/20 23:49,St. Paul,MN,Sphere,White hovering sphere with red and yellow lights in its center
434,4/18/20 23:30,Orleans,CA,Triangle,My girlfriend and I were getting in our car in the drive way. We both looked up to see a steady stream of individual 50+ lights equally distances apart she told me to grab my gun knowing it has a 9x scope on it. I grab it and point it at the brightest of te lights and saw a triangular shape with a mint and a bright light in the very center
435,4/18/20 23:13,Duluth,MN,Triangle,Three dots of light arranged in a triangular pattern were hovering silently for around ten minutes before moving away.
436,4/18/20 23:00,Wahoo,NE,Formation,Lights in night sky over Wahoo flying in formation
437,4/18/20 23:00,Orem,UT,Other,"Wing shaped craft seen at night, no lights, no sound."
438,4/18/20 22:30,Bangor,MI,Triangle,Large bright ball not registering on any app as a planet or bright star.  Got closer and went back was triangle shape and brighter than any star in sky.
439,4/18/20 22:30,Douglas,WY,Unknown,"Outside in a small wyoming town with little to no light pollution.  My family and I see in the moonlight a somewhat transparent object in a crescent or saucer shape (maybe) fly across the sky then change direction.  We waited, then it returned randomly for the next 45 minutes.  No lights on the craft, just a distortion of the stars around it.  My family and I have never seen anything like that, and know how planes act at night.  Low flying craft with no lights or sound, with very little visual indication unless you see it at the right time.  The 4 sightings were all at different elevations and different spots in the sky. We thought it was clouds the first time, but the other sightings reassured us of what we had seen. Fast moving, maybe visible in the sky for 10 seconds on each pass. As there was no light, we could not capture on camera."
440,4/18/20 22:30,Cassopolis,MI,Light,Bright object with two lights hovering above tree line
441,4/18/20 22:06,Salem,IL,Light,"Went outside and there was a light pretty high up over our tree line (from our view) this light has been here for a while and before was accompanied with an air craft that flew significantly lower and closer to us that we assumed it was a drone and that the big one was a planet. Last night it was in a slightly different area in the sky. I said ""get theres that light that i guess is a planet (laughing because I got called crazy for saying it was a if I watching the area) and i looked away for about 5 seconds after saying.this to my fiance and he said yes I see it. But as we looked back 5 seconds later we both notice it was gobe. This was very big and white light so bright youd swear it wasa planet. And then boom. Gone. As we are looking for it wondering how it just dissapeared...it came back in a very slighlty different spot to thw right. No colors flashing. It disnt really twinkle or flash. Then it got super dim amd looked like a pin for light like a no! rmal star. Then itd get brighter and dim again but more frequently but still slow enough there was no fast flash in between. Then we noticed very far away was two more but these two were grouped together and seemed to be communicating with flashes. No other colored lights. Just super white. As we looked back to the original main huge dimming light we notice it was going up and very far away to where we couldnt see it no more. It made motions the whole time that i call swimming in the sky. It loomed like the motion fish make to swim but also going up and down back and forth farther and closer.no sound associated with the craft.  After that main big one dissapeared we notice one of the others also dissapeared but the other stayed. We went inside and a few minutes later I went to look out my window and seen that the last one had gone too. I have a 49 second video. But its hard to tell. And im slightly shaky from nerves so tonight (4/19/20 i intend to set up a spot so the camer! a is steady and as it gets dark i want to see if it comes back! or more come back. Also....last night we went out again after it all and there was nothing else but the hazy fog like clouds were eerie and one spot was even squiggly like a far away galaxy would appear. Probably not related to what i seen but it added to the spook. ( we are being watched) odd time with the covid19 that sightings are increasing !  I woke up with a long scratch on my leg and its still welped like it had just happened. As soon as i opened my eyes my mind went to the pain. Creepy!"
442,4/18/20 22:00,Cedar Rapids,IA,Other,31 satellite like objects flying straight line West to east
443,4/18/20 22:00,Santa Rosa,CA,Light,Aliens seen in metallic sphere lights in Santa Rosa California
444,4/18/20 22:00,Bracebridge (Canada),ON,Sphere,I was looking into the night sky at my cottage on Wood Lake and noticed 8- 9 bright orbs moving across the night sky each orb/ bright light was followed by another no more than 60 seconds apart moving at a high rate of speed.  The lights moved from WSW to ENE. They stopped after the ninth light traversed the sky.
445,4/18/20 22:00,Cincinnati,OH,Light,"I saw a giant hovering bright sphere in the sky.  Had green light on the sides of it, and once in awhile a red flashing light.  Also was beaming a light out of it.  There was a round aura around it. I called family members and they were mystified, too!  My niece thought she could see light spinning around it, but I didn’t see that."
446,4/18/20 22:00,Duluth,MN,Sphere,Large golden sphere of light moving across the sky.
447,4/18/20 22:00,Eastport,MI,Light,12 to 14 white lights seen traveling east to west over a 20 minute period.
448,4/18/20 21:50,Edmonton (Canada),AB,Light,"Was outside in our back yard. Late dusk. Looking up I saw 2 lights heading against one another, perhaps satellites.  Then within seconds I saw 3 lights very high, in space I think, travelling Northeast and very fast.  They were evenly spaced apart and offset.  I knew this was unusual.  I ran to get my wife to witness but when she came out they were gone.  I waited outside to see if anything else would happen and then an entire fleet began crossing along the same path.  Even as I write this they are still moving across.  I think there were about 12 in total that I saw."
449,4/18/20 21:46,Eudora,KS,Oval,Small bright lights traveling straight before a few split off in different directions.
450,4/18/20 21:30,Bonners Ferry,ID,Light,"While out watching starlink with my Wife and 2 children, we noticed a light that at first we thought was an additional satellite in a different location and direction."
451,4/18/20 21:30,Regina (Canada),SK,Circle,25 to 30 golden balls in sky or shine to them all in a verticle line
452,4/18/20 21:30,Wellsboro,PA,Circle,Was driving home from my Dads home Crystal clear night..listening to the radio..I turned on rt 287 north..towards my home..not a Lot of traffic that time of night..I come to a series of curves in the road im driving through these I come to the last left hand curve..I come around there this thing is..up in the northwest sky..hovering off the side of the mountain..was the brightest ball of light I have ever seen..I looked at the clock in my car instantly..was thinking what's a helicopter doing hovering this time of night..I was born here..know the area well.I knew right away it wasn't any kind of plane or other wise..thinking drone..NO..star..NO..this light was so amazing..the entire object was so bright..was not moving..was just hovering off this mountain..what I was thinking was other traffic has to see this..not just me..I couldn't take my eyes off this..it was almost like this amazing light was drawing my eyes to it..I'm a curious person..I wanted to know ! what I was seeing..so I'm driving watching this amazing ball of light..I get vertical from this I slowed right down..put my window down..was listening for any noise..there was nothing..so I'm now passed it..I'm now looking back over my left shoulder..as I'm driving..again not moving just hovering..at this point im confused and amazed..there's a small store..just few hundred yards up the road..the time is about 9:45pm..when I pull in the store parking lot..store closes at 10pm..15 mins they close..I'm the only car in the parking lot..I park get out of my car..I'm now looking back to the south west..at this thing..I'm not going in the store..until I know what I'm looking at..my car is in front of me as I'm looking back..this is all a country setting..2 lane country road..so I'm watching this maybe 45 secs..I thought my eyes was playing tricks on me..all a sudden this bright amazing ball of light just dissapeared..and this object started strobing..not the whole object was stro! bing..small section all the way around was strobing a soft dim! white l ight..every half second..in and out..now I'm really confused..I kept thinking some one please pull in this parking lot..I needed someone to..see this with me..I thought I was losing it..but no one did..I never took my eyes off this object..so I'm watching it strobing in place still hovering off this mountain..30 seconds..gos by..all a sudden..I thought I seen this thing move..I was right..next thing was omg!..it is moving..this object could of went any direction it wanted..but to my amazement..it's coming across the sky right towards me..strobing..the whole time..I'm thinking this can't be happening..my eyes never left it..now I'm thinking how's this thing flying..there's no wings..no noise..there's nothing..just strobing..I could tell closer it got..omg!..it's a perfect circle..not a drone..not a plane..I'm thinking it's going to go right over my head..I'm going to get a real good look..it got closer and closer..then all a sudden it was right above me..it stopped on a dime.! .I'm now looking straight up at the belly of something..still strobing..I'm looking for markjngs..writing..anything..there's nothing!..there's no wind..no noise..then I'm looking at the size..I estimated it to be 80 to 100 foot across..but what perfect circle..at this point..I'm losing it..this can't be happening..I recall thinking..I don't know why..but your the baby where is mom?..I don't know why..strange thing I wasn't scared..I'm in aweee..this thing has to have some kind of intelligence..it came from the side of this mountain..right to me..how is that possible?..what is this..what is looking at me?..but I'm looking straight up..I swear I could have thrown a stone and hit this..maybe 45 seconds gos by..all a sudden..I watched this object..lift up maybe another 200 to 300 feet..and moved to the south of me maybe 80 yards..not far..I couldn't believe my eyes..this object vanished right before my eyes..that's when I had to sit down..this isn't possible..what just happened! ..why me?..all I was doing was driving home..I close my eyes t! his is a ll I can see..such a close look..and for so long..I wasn't a believer at all..after this..it's changed me..I have had 2 other sighting of something I can't explain..all near the mountains surrounding my home..I just need to get something on film..that's proof!
453,4/18/20 21:20,Mankato,MN,Light,"Lights that look like a convoy of ISS's moving from southwest, to northeast evenly spaced at first, then gradually spaced farther apart.  Saw at least 10-15 lights go over in about 5 minutes, then about 29 minures later, another single light went over.  Stopped observing about 21:40 (9:40pm)."
454,4/18/20 21:19,Oskaloosa,IA,Circle,"21 &quot;star&quot; like objects moving west/north east one after another, 2 side by side objects moving north/south, 1 object east/wes"
455,4/18/20 21:16,Richmond,CA,Triangle,Triangular shaped object flying in night sky
456,4/18/20 21:15,Papillion,NE,Formation,"At approximately 9:15 PM this evening, while sitting out on the back deck of our house, we observed the first object moving from WSW to NE across the night sky.  From observing the ISS over several years, this definately was moving at a speed that far exceeded any commercial jet.  About one minute later, two more appeared about 10 degrees apart and following the exact same flight path.  Over the next 25 minutes, approximately nine more appeared, all following the same flight path and crossing the night sky at the same speed.  I've never observed multiple objects like this before that appeared at the same location in the sky, transit in the exact same direction and at the same high rate of speed.  All appeared as singular solid lights, with a couple of them almost as bright as the ISS.  No flashing lights or changes of color were observed."
457,4/18/20 21:15,Nampa,ID,Light,"procession of white lights, going SW to NE, flying higher than commercial airliner, no sound, no flashing lights"
458,4/18/20 21:05,Janesville,MN,Light,A trail of star like lights moving from the W.  They were in a straight line and equally spaced apart.  One of them moved parallel from the group closer to the end.  There were a few lights that where to the side and a smaller distance away from the main line.  There were four observers in my group.
459,4/18/20 21:00,Wahoo,NE,Light,On a motorcycle ride one witness saw light formations evenly spaced and moving rapidly across the entire sky before disappearing.  They rushed home and alerted me and a few others.  I grabbed my phone and filmed the even live on Facebook. They just kept appearing proximal to the direction of Venus when facing west. Dozens of small star sized lights continued appearing for about an hour. During one live video a light appeared to brighten and come toward me when my feed was interrupted. I started a new video when clouds began to roll in from the north and a humming sound began.  There was a sudden very strong gust of wind and it became very cold.  We continued to watch for another half an hour and witness many lights darting between gaps in the clouds.  We heard strange noises during this time including humming and very soft crackling sounds like tiny rain drops falling.  I am happy to provide the video that most clearly captured one of the lights.
460,4/18/20 21:00,Omaha,NE,Formation,Moving star like Line formation
461,4/18/20 21:00,Cedar Rapids,IA,Light,"My good friend and girlfriend were outside having a fire and started talking about the location of comet ATLAS, upon looking into the sky we noticed and counted over 65 crafts flying in straight line from West to East across the Iowa sky. Even with binoculars you could not see blinking lights,the spacing for the most part looked to be about 2 mile intervals. Suspected heading was towards central Wisconsin or Michigan."
462,4/18/20 21:00,Bend,OR,Light,"we just watch over 50 lights go through the sky in the same pattern one after another at first I thought it was a satellite but then there was another following close behind then another and we counted 50ish following in the same flight pattern they seemed to come out of know where at first then,there was looked to be a red star where the lights came from,"
463,4/18/20 21:00,Lakeville,MN,Circle,About 45+ satellite looking lights going across the sky and a perfect line perfectly spaced for about 25 to 40 minutes straight. We sit up outside all the time and I have never seen anything like this before.
464,4/18/20 21:00,Las Vegas,NV,Flash,"4 to 5 lights getting brighter to dimmer, disappearing, coming back brighter, flashed in abnormal manners, stay on for diffrent lengths of time. I have video."
465,4/18/20 21:00,Durham,CA,Light,Myself and 1 other person saw lights flying in formation for approximately 30 minutes. Lost count at 50. Could see the point of entry in the West above horizon
466,4/18/20 21:00,Fridley,MN,Light,Approximately 100 starlight objects moving from the SW to NE with no blinking lights or sound in a straight line
467,4/18/20 21:00,Hayfield,MN,Light,Flashing lights heading Northeast in a military staggered pattern.  Possibly about 100yds a part.  This went on for about 15 minutes.  Lost count of how many after seeing 20 of these lighted objects in the sky.  They would appear in groups of 3 to 4 close to one another.  Then another group with same pattern and direction.
468,4/18/20 21:00,Goldendale,WA,Light,we spotted a long line of lights moving from the west to the east across the evening sky.
469,4/18/20 21:00,Calgary (Canada),AB,Formation,"18 consecutive lights, following a course, some swirling in a circular patterns"
470,4/18/20 21:00,Manly,IA,Formation,22-25 objects in uniform straight line over northern Iowa.
471,4/18/20 21:00,Liberty,MO,Light,Clear night. These very tiny solid lights were traveling from the SSW to the NNE.  About 40-50 degrees off the horizon.  Just below Venus I believe at this time.  Each light were the same distant from each other all traveling the same speed.  Can tell they where very high/far off in space.
472,4/18/20 21:00,Blaine,MN,Light,"I saw about 30 lights moving to the NE in a straight line, about equally spaced.  The lights looked higher and faster than airplanes."
473,4/18/20 21:00,Milbank,SD,Light,"I was taking my dogs out and I was looking up at the sky at the asteroid light and night sky like normal. I notice single white lights equally spaced apart, no sound from them for being so high in the sky, moving from the West to the east at a fairly decent speed. I called my wife and son out to see it, because it was something strange in the night sky. I counted 10 at that moment and as I looked to the east I noticed more lights heading the same direction and then vanished."
474,4/18/20 21:00,Blue Springs,MO,Light,"I stepped out my front door that faces East. A very bright star caught my eye. As I looked at it, I noticed what looked like a satellite passing by it.  I watched a few more seconds and saw another behind it traveling at the exact speed and direction, northeast. I went to my back deck, where there was very little light to see more clearly. About 30-40 of these objects passed by, at what seemed like a very high altitude, over about 10 minutes. I went to get others from inside to observe as well. Four of us all saw the same objects clearly, and could not explain them."
475,4/18/20 21:00,New Brighton,MN,Light,Long row of 20+ satellite looking lights
476,4/18/20 21:00,Lakeville,MN,Circle,About 45+ satellite looking lights going across the sky and a perfect line perfectly spaced for about 25 to 40 minutes straight. We sit up outside all the time and I have never seen anything like this before.
477,4/18/20 20:48,Louisville,KY,Circle,Black silent circular object with no lights over Louisville KY
478,4/18/20 20:45,Roseville,CA,Circle,We witnessed 10-12 formation lights in the sky. They were perfectly apart from each other. There was one moving a little faster at the end of the formation.
479,4/18/20 20:40,College Place,WA,Light,String of stars evenly spaced out for 30 min.
480,4/18/20 20:35,Bishop,CA,Circle,"We witnessed several circular objects come over n right after each other with 1 minuet apart from each other, bright light flash all in the same location then made a circle and then disappeared."
481,4/18/20 20:35,Redding,CA,Unknown,20-30 single lighted flying objects flying steadily in linear formation coming out of the west and heading eastward.
482,4/18/20 20:35,Colville,WA,Sphere,"High altitude string of spherical objects, traveling single file and spaced about 10 seconds apart, crossed the sky from SW to NE. No sounds. Appeared white."
483,4/18/20 20:30,Cameron Park,CA,<br/>,((NUFORC Note:  Witness provides no information.  PD))
484,4/18/20 20:30,Antioch,CA,Light,"STRANGE ROW OF TINY STAR-LIKE DOTS TRAVELING IN A LINE, EVENLY SPACED AND GOING THE SAME SPEED."
485,4/18/20 20:00,Santa Rosa,CA,Light,"A massive amount of extremely fast moving, single colored, bright lights.  Absolutely no sounds.  Spotted a single airplane that did not match the incredible speeds and formation of the bright lights."
486,4/18/20 19:45,Topeka,KS,Triangle,"Triangle shaped craft surrounded by small crafts in formation, moved one direction, then another, then disappeared."
487,4/18/20 18:40,Payson,AZ,Cigar,Cigar shaped object disappears over Payson AZ
488,4/18/20 18:30,San Jose,CA,Light,"I was outside looking up at the sky when i noticed what appeared to be a satalite drifting across the sky.  When i noticed a second following closely directly behind it.  As i had the two in my site i noticed another one drop out of the sky and follow directly behind it at what appeared to be a semi close pace.  I tried to see where they were coming from but there seemed to be no trail.  I called my folks to come out and take a look and they to saw what I saw.  It almost looked like they were dropping out of the sky.  They were very high, too high to be planes.  They seemed to be traveling at a fast pace.  I counted twenty in all.  After about 25 minutes it stopped.  I went in the house and returned outside about five minutes later and saw two more disappear across the sky.  The sky is dark tonight with no moon ."
489,4/18/20 12:26,Stateline,NV,<br/>,MADAR Node 160
490,4/18/20 10:00,Niles,MI,Light,Last night me and my girlfriend were out looking at the stars and we saw an odd thing it looked like there was about 30 lights about a mile to a mile and a 1/2 apart going from West to North East consistently went on for a about 15 minutes  One of the lights separated from the others and went in a totally different direction.  It was like a conveyor belt we would look and another would appear move across the sky and fade off.  At any given time you could see 3 to 4 moving thru the sky at once.  Always the same distance apart.  Never any blinking or flashing happened
491,4/18/20 09:45,Regina (Canada),SK,Light,We seen well over 30-40 lights some super bright some not way to high to be planes flew in strait line some were side by side from west to east appeared outa no were then just stopped.we all tried get photos phones all went blurry and my son has 1100$ iphone like wtf.
492,4/18/20 09:00,Champlin,MN,Sphere,Lights following on same west East path.  Same distance from each other going same path. 18 in a ton. Same distance same path. 1  of the final crafts increased in light brilliantly than went back to original brightness.  Satellites?  Never seen that many going in the same path before
493,4/18/20 09:00,Ft. Worth,TX,Chevron,I was bird watching.  And I'm looking in the sky  and something caught my attention.  White I saw the color solid white.  And I see what I think is a big bird like and owl.  I'm watching this thing flying but only in a downward circle.  Every couple of downward descents that it made it flaw its wings but only once kind of like a glider then flap and it shine a shiny spot like when the sun is shining and the lite reflects it.  I looked away for 3 seconds and it completely disappeared.  It was gone .
494,4/18/20 03:00,Wilmington,NC,Sphere,Very Fast Bright Sphere in the Sky
495,4/18/20 02:16,Wilmington,NC,Other,"Went out to my car in the middle of the night to have a cigarette (feels safer being in the car) once i was done, i felt nervous going inside so i called a friend to stay on the line while I walk to the door.  I say hi when she answers and step out of my car.  I see a reflection in the grass in my neighbors yard.  I look directly above into the sky and i see these flashing green lights, that are also moving and flowing through the sky, but not leaving the boarder of a hexagon shape.  I started to scream, scaring my friend.  All i could say was ""lights!! Lights!!!"" I stare for what feels like a lifetime, then realizing what could happen and that i could be in danger i run back into my car, lock the door, and try to show my friend on face time.  As soon as the camera flips it is gone.  Has anyone else seen this??"
496,4/18/20 00:30,Lake Mary,FL,Cigar,Large tube shaped object hovering above HE Thomas Parkway and 46A.
497,4/18/20 00:05,Edmonton (Canada),AB,Triangle,"Triangular, no sound, no lights emitted , almost fully blended into the black night sky  ( no clouds to determine altitude )"
498,4/17/20 00:00,Toronto (Canada),ON,Light,"Saw bunch of lights flying in a big circle, was foggy. Wasn’t sure if 1 big UFO with multiple lights or just that many different ufos"
499,4/17/20 22:45,Seminole,OK,Light,My husband and I were driving last night and I was watching this bright orange light slowly rise straight up above the tree line. The further we drove the higher it rose until I told him to pull over so we could watch and see what it was. As soon as we did that it disappeared. It was not blinking or flashing. It was bright and big enough to tell that it wasn't a star or something else. It went straight up and as soon as we stopped to watch it was gone!
500,4/17/20 22:35,Seattle,WA,Circle,"A few nights ago I noticed when I went out on my deck a very bright light which resembled a star from the Northwest side. It was a clear day & night so I figured it was just an extremely bright star.  I watched it for over an hour which it was slowly going down until I could no longer see it behind the building next to us.  I even showed my husband. Well, it’s back tonight right now.  Same place, we’ve been watching it for about 10 minutes now, I decided to take a vid, you can see a plane pass by with blinking lights, the vid is a bit blurry since the thing is so bright.  But you can see it doesn’t move & the plane does. I could be completely wrong & it could be a very bright star...I wish you all could see what we see instead of the vid, I have an iPhone XR I took the recording of. It’s still there if anyone reads this & wants to take a closer look maybe with a telescope which we don’t have."
501,4/17/20 22:30,Wendell,MN,Light,"Witnessed lights traveling in straight line from SW to NE, quite evenly spaced.  Several sets of 2 traveling side by side. There were approximately 36. Seemed to other random movements off to the sides of the line,  but not as bright. The ones in the line were very bright."
502,4/17/20 22:04,Cambridge,MN,Circle,59 strange crafts with lights over Cambridge
503,4/17/20 22:00,Ft. Worth,TX,Unknown,Single line formation. Dozen craft evenly spaced. Southwestern to northern sky. Extreme rate of speed.  High altitude.
504,4/17/20 22:00,Cokato,MN,Light,White lights all in a single line. SW to NE. toward the end they were side by side and staggered.
505,4/17/20 22:00,Roseburg,OR,Sphere,At approximately 22:00 hrs. There were a line of satellite like objects passing overhead from the west to northwest direction white lights one after another. There were two side by side two separate times then one about every 30 seconds for approximately 10 objects then spaced out to 3 to 4 minutes for the remainder of them.Not sure of the 28 to 30 objects as I went in the house to get my witness. I continued to watch until the last smaller and less bright object pasted overhead as it did off to the left side of it two very bright flashes occurred and that was it.
506,4/17/20 22:00,Park Rapids,MN,Light,"Star like in straight line close together moving W to NE,"
507,4/17/20 22:00,North plains,OR,Light,"About 50 light objects moving from west to north east in formation and moving fast then slow,  in doubles then in single line . They where not planes or satellites ."
508,4/17/20 22:00,Grand rapids,MI,Light,I was sitting on my porch waiting with my sisters for our mom too pick us up when I saw what looked like a star moving then I seen more they were going ne from sw they ended up going superfast in a line then I seen 3 helicopters going in same direction I asked my sister if she could see all of this and she said yes I sat on the porch till my mom came when I came back home around 1 am they were all gone they looked like stars very small
509,4/17/20 22:00,Kamloops (Canada),BC,<br/>,Mass sighting
510,4/17/20 22:00,Kentwood,MI,Light,"Abt 30 objects with one white light evenly spaced, traveling slowly at high altitude in a line over the course of about 20 minutes"
511,4/17/20 22:00,Eagle Creek,OR,Circle,Looked like satellites but lower and saw two collide and change direction.  Some seem to be on a formation and would just appear out of nowhere  almost like a tunnel coming out of the sky.
512,4/17/20 22:00,Roseau,MN,Light,"~ 50 simple white lights travelling SW to NE, ability to adjust speed and fly in formation"
513,4/17/20 22:00,Rhododendron,OR,Light,"string of lights many at first heading north east, at least 15 when I noticed them. no sound"
514,4/17/20 21:50,Timber,OR,Light,Tons of lights flying in from Oregon Coast
515,4/17/20 21:45,Keswick (Canada),ON,Diamond,"Friday, april 17th, 2020 at 9:45 pm in Keswick, Ontario."
516,4/17/20 21:45,Brownsville,OR,Triangle,"Large Triangular Craft seen over Brownsville Oregon in night sky on April 17, 2020."
517,4/17/20 21:45,Yelm,WA,Light,"Long string of lights moving SW to NE.  Some lights actually appeared to pass others, but they are in no discernible pattern. No sound was heard."
518,4/17/20 21:30,Medford,OR,Light,About 40 star-like lights traveling in a fixed trajectory
519,4/17/20 21:30,Baldwin,MI,Light,Lights moving northeast in the sky.
520,4/17/20 21:30,Tumwater,WA,Formation,A line of Oval/ Pill shaped UFO’s Heading North East from South
521,4/17/20 21:30,Salem,OR,Light,"50+ lights perfect spaced flying over our heads, about 20min in the lights were coming in a formation of 2 and 3 triangle shape, one would disappear and re-apier in a different location and glide back into the triangle shape but continuing the perfect space between lights. I have video to prove"
522,4/17/20 21:30,Riverton,WY,Circle,"Thirty-eight bright white lights headind ENE, were spotted over Riverton, Wyo, and Casper, Wyo."
523,4/17/20 21:30,Denver,CO,Sphere,"I was out watching the sky for a bit having a smoke and saw what I thought was a satellite and just like what the person below said they saw A few weeks ago, they kept coming at the same rate of speed as week as same distance apart following the same trajectory until they just disappeared in the night sky. It just kept going they were way to high up to be airplanes and had no lights or trails. I really thought it was a sat until they kept coming at the same rate and speed. "
524,4/17/20 21:30,Kennewick,WA,Oval,"Hey did you guys hear about strange white lights moving in formation? About 20min ago, tonight 9:45pm, I was in the backyard taking my rottweiler puppy out to go to the bathroom when I saw more than 10 small white lights  (orb like)heading south in Kennewick, Wa. They were spaced apart in formation. Then were gone..couldnt track them. Got a picture. Couldnt get it on my phone for video....I dont know of any satellite that do that?"
525,4/17/20 21:30,Mead,WA,Unknown,30 satellite like objects flew over house in under 15 minutes
526,4/17/20 21:26,Zagreb (Croatia),<br/>,Circle,"We saw 30 circle moving on sky, it was lasting 10 minutes, one by one was going."
527,4/17/20 21:15,Rapid City,SD,Circle,"50 spaced lights, going sw to be at speeds similar to known space lab, etc.  Could see 8-10 at a time."
528,4/17/20 21:15,Random Lake,WI,Other,Satellites passing in similar tragectories for 35 minutes
529,4/17/20 21:15,Manteno,IL,Triangle,"Last night around 9:15 my wife and I were sitting in our backyard when my wife thought she saw a shooting star, I turned to look but what we saw was definitely not a shooting star.  There were three aircraft flying extremely fast going north without any lights and they made no sound.  They flew in a tight formation and then went East and were quickly out of sight because of no lights.  They weren’t very high up, maybe 15,000 feet.  I’ve never seen anything like it."
530,4/17/20 21:15,Manteno,IL,Triangle,"Last night around 9:15 my wife and I were sitting in our backyard when my wife thought she saw a shooting star, I turned to look but what we saw was definitely not a shooting star.  There were three aircraft flying extremely fast going north without any lights and they made no sound.  They flew in a tight formation and then went East and were quickly out of sight because of no lights.  They weren’t very high up, maybe 15,000 feet.  I’ve never seen anything like it."
531,4/17/20 21:15,<br/>,CO,Formation,I saw starlink a month ago and they were all in the straight line and these were very un uniformed three or four right next to each other if this was for internet why fly next to each other?  I just spoke to Peter Davenport over the phone how awesome is that!  Coast to Coast!  Some were brighter than the other but going the same direction which led me to believe it could still be starlink but why still fly next to each other for internet?  Sorry you said not to report if its Starlink but its still weird.  Sorry I couldn't pick it up on my phone  Cheers!
532,4/17/20 21:07,Edgar,MT,Light,Small point of light that accelerated at incredible speed
533,4/17/20 21:00,San Diego,CA,<br/>,"I observed something Friday, April 17, that may be related to what you reported about on “Coast to Coast” the next night regarding five red lights near Venus."
534,4/17/20 21:00,Paonia,CO,Light,Lights in the sky moving in all directions
535,4/17/20 21:00,Bailey,CO,Light,Faint lights high fast moving spaced evenly in night sky no blinking light or sound
536,4/17/20 21:00,Salt Lake City,UT,Light,20-30 lights moving in a north northeast direction at extreme speeds. Also saw 2 bright white light flash one time. Like a camera flash. I know how satellites move. These were not satellites.
537,4/17/20 21:00,North Bend,WA,Unknown,60 ufos in a convoy
538,4/17/20 21:00,Las Vegas,NV,Circle,39 orbs dropping out of cloud one after another over north west Las Vegas
539,4/17/20 21:00,Shoshoni,WY,Light,Sitting outside and I observed a few small solid white lights that looked like stars but they were moving across the sky There were no other color lights and no flashing or blinking.
540,4/17/20 20:35,Chicago,IL,Light,series of 12 white lines in linear order traveling NE through Chicago.  not perfect line but path.
541,4/17/20 20:30,Az Zarqa (Jordan),<br/>,Sphere,"Large hovering UFO Craft seen twice in Zarqa, Jordan"
542,4/17/20 20:20,Grand Prairie,TX,Fireball,Around 8:20pm Central standard time i witnessed a orange glowing ball in the distant sky falling at a rapid speed heading in the Southeast direction.
543,4/17/20 20:15,Mount Pleasant,SC,Light,"3 solid red lights, not blinking, slow moving, &quot;V&quot; formation, disappeared up"
544,4/17/20 20:05,Sheridan,WY,Sphere,Staggered line of objects in the sky over Northern Wyoming
545,4/17/20 20:00,Prescott,AZ,Circle,"Procession of white round objects, lasting about 30 min. moving at uniform speed without sound."
546,4/17/20 20:00,Peoria,AZ,Light,String of at least 48 star-like lights traveling across the sky from the southeast to the northwest.
