,datetime,city,state,shape,comment
1709,10/19/19 00:00,Brooklyn,NY,Circle,https://www.facebook.com/groups/MarineParkBrooklyn/permalink/2430530703712602?sfns=mo
1710,10/18/19 23:00,Eastman,GA,Light,The object was falling and started to fizzle light green at low altitude near me and it made no sound.
1711,10/18/19 22:25,Cedarburg,WI,Triangle,"Three soundless, triangular shaped, objects floating / flying in the sky."
1712,10/18/19 22:05,Traverse City,MI,Fireball,Bright object  descends left extremely fast exactly diagonally and disappeared in sky
1713,10/18/19 22:00,Russellville,AR,Fireball,On October 18 at approximately 22:00 my friend and I saw a yellow ball of light descend from the sky.
1714,10/18/19 22:00,Black Mountain,NC,Light,While at a festival at Eden Lake I noticed a bright orange steady light in the sky that was small and it hoovered in place for nearly 35 seconds before slowly moving then it vanished completely.
1715,10/18/19 20:30,Menifee,CA,Formation,Got a call from mother in law to go out my front porch .  I went outside and looked up. Saw a huge formation and what looked like helicopter trying to keep up with it .  Called the kids out they were in awe .  When the formation got closer to populated area it got super bright and broke off into smaller comet type pieces .
1716,10/18/19 20:23,Westlake,OH,Light,I was driving down I90 Westbound around the Rocky River/Westlake border. It was dark out and the highway lights were on. I saw a green streak of light moving very quickly west at a height of (best guess) a few thousand feet. The light moved very fast and was shaped long and skinny. The light was very bright and it was a green/dark teal color. I saw it for a few seconds before it disappeared into the dark sky. It moved was faster than an airplane and the shape was something I've never seen before.
1717,10/18/19 20:14,Cocoa,FL,Light,"Fast moving lights suddenly slowed down, then accelerated. No sound."
1718,10/18/19 20:07,Perris,CA,Other,Large cluster/array (about 150 small and 5-10 - much larger white ones) of multi-colored lights slowly descending below the tree-line.
1719,10/18/19 20:00,Murrieta,CA,Formation,"I was driving my children home from dinner and my son pointed at something in the sky that looked like a large floating city. I pulled over my vehicle to get a better vantage point on what he was seeing. We could see what appeared like an enormous craft moving from west to east. I took out my phone and began taking pictures. After taking several pictures, the craft appeared to combine intro one large bright light initially and then the light multiplied into several separate bright lights totaling around 12 separate lights. The lights appeared to be descending from the craft towards the ground at a very rapid descent. Within seconds of their descent, the lights vanished along with the larger craft. I have photos of each step of this event captured to the best of my ability. I was shaken, and could not believe what I had just witnessed. During the entire event, there appeared be several helicopters circling the large craft. We could faintly make out the sound ! of the helicopters, which numbered at least 6-8. They remained in the area circling the same area even after the craft disappeared."
1720,10/18/19 20:00,Lake Elsinore,CA,Other,30 to 40 Star like objects moving in the sky to form one giant star like object
1721,10/18/19 20:00,Winchester,CA,Formation,"Triangular in shape, dozens of lights slowly descending and aircraft flying toward it."
1722,10/18/19 19:16,Rockford,IL,Triangle,"Triangle light in the sky with a beam of light coming down from the middle. Driving from New Milford, IL on 11th Street towards Rockford, IL. The flash lit up the dark cloudy sky and everyone with me freaked out from what we had witnessed. All of us decided to draw what we had seen, and all of the photos were the same triangle with a beam of light coming down. I posted on Facebook asking if anyone seen the light and multiple people responded yes. The light/triangle was at least 1-2 miles wide and the beam was maybe half a mile wide. The light was very bright. I've never seen anything like this in my entire life. All of us were spooked."
1723,10/18/19 19:00,Cortez,CO,Triangle,Saw triangular-shaped object with flashing lights in the southern sky at Mesa Verde Park at dusk.
1724,10/18/19 15:00,Hackensack,NJ,Diamond,<br/>
1725,10/18/19 12:45,Howell,MI,Cigar,"White, cigar-shaped object spotted in Howell, MI"
1726,10/18/19 12:45,Cincinnati,OH,Cigar,Silver cigar shaped craft that vanished near Cincinnati
1727,10/18/19 10:40,scottsdale,AZ,Unknown,a red light in the night sky with a slow blinking white light
1728,10/18/19 10:03,Brooklyn,NY,Formation,Multiple stationary bright lights
1729,10/18/19 08:00,Yosemite,KY,Unknown,I remember looking at the clock and it being either 8 or 10 pm on Oct. 18 2019. I had been up for two days unable to sleep for some reason. I guess I must have laid down and went to sleep after seeing what time it was. I do not remember going to bed. When I woke again it almost 6 am on Oct. 19 2019.  I found two tear drop scoop mark scars on my left leg.  They were new.  My eyes feel sunburnt. I'm physically ill.  My body is so sore I can barley move. Have sharp pains in my left ear. And a tingling sensation in the back of my head.
1730,10/18/19 07:30,Torrance,CA,Cigar,"Saw it out of my bedroom window. Came up out of horizon, then over my house. Bright white shining obeject with windows. Silent slow moving. It went over my house and had a red light on one end and a green light on the other."
1731,10/18/19 06:30,Pennington,MN,Circle,"At 6:30 I’m the morning before sunrise myself and two others saw at first a bright white flash in the sky and at first didn’t know what to think. Then about 15 minutes later we saw two other circular lights (yellow) rise up into the the sky approximately 1000 ft, they sat there and hovered for a maybe 30 seconds then started to fade then shot across the sky at a very high rate of speed."
1732,10/18/19 06:00,Milwaukee,WI,<br/>,Strange large contrail in sky over Milwaukee going from SE to NW. Larger and wider than usual jet contrails.
1733,10/18/19 05:07,Norris City,IL,<br/>,MADAR Node 115
1734,10/18/19 01:00,Rochester,MN,Circle,"Bright light moving erratically in all directions. I told myself my eyes were playing games and it wasn’t moving like I thought, so I shut one eye and didn’t move my head and positioned my head so I could barely see it on the edge of the window and it keeps moving in and out of sight."
1735,10/18/19 00:25,Estes Park,CO,<br/>,MADAR Node 156
1736,10/18/19 00:00,Atlanta (downtown area),GA,Unknown,6 LIGHTS total....... 4 blue 2 white..... the white light was blinking slowly....... u couldnt see anything else. like it was cloaked
1737,10/18/19,Norwalk,WI,Circle,a large moon size circle with smokey grey clouds swirling inside moved from west to east then stopped and dark objects appeared disappeared  went to get my wife object was gone
1738,10/17/19 23:11,Jefferson,GA,Fireball,Bright green fireball in SE sky while heading towards Athens on Jefferson Rd
1739,10/17/19 23:00,Hayesville,NC,Light,"On HWY 175 near the Georgia state line, bright lights about as high as the power line, hovered for 1-2 minutes then zoomed towards south towards Hiawassee, GA"
1740,10/17/19 21:45,San Francisco,CA,Sphere,UFO seen on KRON 4 News @ 9 during flight delay report.
1741,10/17/19 21:00,Phoenix,AZ,Triangle,Large V Shape Aircraft Spotted in Phoenix Arizona
1742,10/17/19 20:48,Knoxville,TN,Triangle,Seen 2 odd lights moving from the west heading east. When it became aligned with my location it was extremely clear as a triangle rear with two lights linear off the point of the triangle rear. one light allumanited in the center of the triangle and turned off while passing by. The large object was completely silent and flew by slightly faster then a helicopter. I snapped 4 pictures.
1743,10/17/19 20:30,Raytown,MO,Light,"A light in the sky with a faint “V” formation, flashed from red to green quickly and was seen numerous times."
1744,10/17/19 20:25,O'Fallon,MO,Light,Bright white light zoomed across sky
1745,10/17/19 20:15,Perris,CA,Fireball,Coming from South towards San Diego.  There was a bright red fire flying still all the sudden white balls look like the movie Independence Day flying down to land.
1746,10/17/19 20:00,Lafayette,OR,Disk,"Three disk like objects were seen. Each one had 4 small lights on the front. They moved in formation to the Northeast. One slowly disappeared (almost faded away). Then the other two stopped moving. Then another one disappeared. The third one kind of stayed there for about 30 seconds, then one reappeared. Finally the two faded into the clouds. I didn't see anything else after that."
1747,10/17/19 20:00,Springfield,MO,Cone,Bright green light
1748,10/17/19 19:32,Milton,FL,Circle,Lights in the sky
1749,10/17/19 14:00,Crossville,TN,Circle,We were heading down seventy when we looked over to the left  before stockyard and we seen a huge silver/metallic round object.. It was so bright like a reflection.. we pulled over with amazement and watched it and in  less than a minute it disappeared no we’re to be seen we drove all the way around field and no sign of it there were no trees either.  So we don’t no up or down just disappeared...
1750,10/17/19 08:05,Flint,TX,Circle,<br/>
1751,10/17/19 07:48,Stanhope,IA,Circle,Seen while driving home to the west. Looked like an orange light that got close really fast then disapered in a blink.
1752,10/17/19 06:45,Milan,MI,Unknown,<br/>
1753,10/17/19 06:25,Auburn,WA,Circle,"Translucent, Crystal Ball"
1754,10/17/19 06:25,Truth or Consequences,NM,Triangle,"This morning I was leaving my house and heading to work when I noticed a bright flashing circular light low in the northern sky. It appeared to be changing colors rapidly, which is what caught my eye. I immediately took out my phone and started to record what I was seeing. My partner was also on the way out the door for work. We both stood there in awe, looking at this mysterious flashing light. It didn’t appear to be moving. I got in my car and headed to work. The entire way their I watched the light and it didn’t appear to move until I arrived at work and got out of my vehicle. At this point in was in motion and headed straight towards Turtleback mountain. It flew right overhead, as it went over I could see it’s entire shape of it from its underside, at which point I realized it was a triangle. It had 3 white lights on the underside. One in each corner of the triangle. It appeared to have color changing lights on top of the craft. The craft was completely ! silent as it flew overhead."
1755,10/17/19 06:05,Woodbine,GA,<br/>,MADAR Node 154
1756,10/17/19 05:20,Nanticoke,PA,Circle,Bright white light not shining at anything just floating
1757,10/17/19 04:30,Brunswick,ME,Other,woken up by knocking in a dream//yellow flashes of light(and noises) that seemed to cause a momentary power outage
1758,10/17/19 03:00,Madison,MS,Light,A formation of flashing lights hovering high in the air.
1759,10/17/19 00:00,Sacramento,CA,Light,Star not a star.
1760,10/17/19,Independence,MO,<br/>,Single round light size of a dime traveled from se to sw at a high rate of speed for 3 to 4 seconds. Red light flashed also.
1761,10/16/19 23:45,Colorado Springs,CO,Changing,"Changes shape, rotates, changes colors, does not move the way any airplane moves."
1762,10/16/19 23:30,Colorado Springs,CO,Light,Multiple Lights moving outside our Colorado house for the 2nd night in a row.
1763,10/16/19 23:22,Irwin,PA,Circle,Right above my neighbor's house at 1st I thought it was the moon but I see the moon is Shining in an opposite direction and went right back to the front of  house and I see that now  I definitely see it's a moon shape right on top of my neighbors house and it's a bright white light then I notice the light turning around and you see shadows coming from the light then the light proceeds to get bright again and as you can see the object spin in turn and spin in or on some canna axis you see dark shades and you could see some color in there and it so weird to see something like this but I promise  you I capture something on camera that you guys will be able to used for life and this is very good footage I promise  you please  contact  me for it asap
1764,10/16/19 23:22,Irwin,PA,Circle,Right above my neighbor's house at 1st I thought it was the moon but dinners I see the moon is Shannon in an opposite direction a ghost to the back of house and I see that now I go back to the for and I definitely see it's a moon shape right on top of my neighbors house and it's a bright white light then I notice the light turning around and you see shadows coming from the light then the light proceeds to get bright again and as you can see the object spin in turn and spin in or on some canna axis you see dark shades and you could see some color in there and it you so alarming can a spooky but it's what I say
1765,10/16/19 21:41,Hardeeville,SC,Triangle,large with only white lights hovering above the ground from 30-50 seconds
1766,10/16/19 21:14,Sun Valley,NV,Changing,"One horizontal 5 lighted craft turns into two, turn vertical, then shape shift and disappear."
1767,10/16/19 21:10,Fort Myers,FL,Other,Very large horse shoe shaped object that moved W-E then split into smaller shapes and disappeared.
1768,10/16/19 21:00,Rosemary Beach,FL,Formation,Very bright lights then line of 4 lights
1769,10/16/19 20:00,Jeffersonville,IN,Sphere,Recorded orange sphere split into 2 and slowly move to the right.
1770,10/16/19 20:00,North Myrtle Beach,SC,Formation,A rectangular formation of three reddish orange round lights that lite up one at a time in a line. Stayed few seconds.  Repeated the same couple minutes later.  Then disappeared.
1771,10/16/19 19:25,Chicago,IL,Triangle,Massive triangle zooms over Chicago’s west side
1772,10/16/19 17:00,Hot Springs,SD,Triangle,"I was entering Wind Cave National  Park from the south end when I got out of my vehicle to get some fresh air from my long drive. I looked up in the sky to the south east and saw three white lights in a vertical triangle formation. The object hovered in the sky for approximately 7 seconds,  and then the lights faded out slowly in a counter clockwise direction."
1773,10/16/19 16:31,Pensacola,FL,<br/>,MADAR Node 157
1774,10/16/19 12:45,Farmington,NM,Changing,About 5 lights in a row with different colors that looked as if they were connected by a foggy transparent ribbon  Very low to the ground about 2stories.
1775,10/16/19 11:00,Digby (Canada),NS,Circle,<br/>
1776,10/16/19 10:35,Osceola,AR,Sphere,Silver sphere changes to translucent then shot vertical into atmosphere
1777,10/16/19 06:30,Brandon,SD,Fireball,Fireball seen above Brandon sd
1778,10/16/19 05:25,Fishers,IN,<br/>,MADAR Node  84
1779,10/16/19 05:18,Jonesboro,AR,<br/>,MADAR Node 143
1780,10/16/19 04:35,North Billerica,MA,Light,"Very bright light that moved like a shooting star but much, much larger.  Light was bright white.  Brighter in the center.  Lit the entire neighborhood up for about 10 seconds and quickly shot across thy sky and disappeared.  Dog was going crazy right before it appeared."
1781,10/16/19 03:00,Coral Springs,FL,<br/>,<br/>
1782,10/15/19 21:30,Eustis,FL,Other,Giant V shaped cloud shot across the sky within seconds.
1783,10/15/19 19:00,Palmer Township,PA,Other,I saw a Black Boomerang shaped object Along with  2 lights appearing through the sky diagonally above the left side of object
1784,10/15/19 18:45,Concord,NC,Oval,"Bright, Oval Light in the Sky that hovered, and then disappeared quickly."
1785,10/15/19 12:35,Las Vegas,NV,Flash,Flashing lights in the middle of the day above Las Vegas
1786,10/15/19 11:20,Albuquerque,NM,Circle,"My sister and I were driving north on corrs Blvd in Albuquerque NM. We were near the montano Rd exit when we saw three 'brown balls' in the sky equal length apart, floating in the sky in a line. We drove toward it and by the time we reached the top of the hill they were gone. No chem trails, no crafts flying away from us....nothing. I hope this helps someone...and I hope we weren't the only one who saw them."
1787,10/15/19 10:20,Rancho Cucamonga,CA,Sphere,"gray metalic sphere hovering stationary in sky for a min or so. Off Daycreek Blvd/Highland Ave, adjacent to 10 freeway"
1788,10/15/19 10:15,Tolleson,AZ,Cross,3 white UFO's darting around very quickly high in the sky.
1789,10/15/19 08:30,Sea Girt,NJ,Oval,while in a boat off the coast of NJ under crystal blue skies I witnessed a white oval object sitting still in the sky and it didn't appear to have any wings. There were planes in the background that passed while observed this craft. After about 2 minutes I reached for my binoculars and by the time I got them up to my eyes it was gone.
1790,10/15/19 08:20,Philadelphia,PA,Formation,I have brief video of what looks like 2 white circles moving. We live bu airport and this is definitely not a plane
1791,10/15/19 07:20,Thomaston,GA,Light,10-15-19 THOMASTON GA. LIGHTS IN THE SKY
1792,10/15/19 07:05,Geisenheim,<br/>,Light,"A fast light, very high, teleporting in zig zag movements."
1793,10/15/19 07:00,New York City,NY,Cigar,"Floating, hovering white light round/to rectangular in shape.  In south-west sky.  Changed from white to green and jotted around quickly in a small space.  Mostly stable for about 15 minutes, then disappeared.  It was close to a building and close to my location.  It was not a helicopter.  There was no sound that I could hear."
1794,10/15/19 05:25,Jonesboro,AR,<br/>,MADAR Node 143
1795,10/15/19 04:00,Pueblo,CO,Circle,"Orange object, it lasted about 10 minutes hovering slightly going up and down."
1796,10/15/19 01:00,Pune,NT,Flash,Very weird travelling way
1797,10/15/19 00:00,White Lake,MI,Other,Shaped like womans sun hat upright. White lights around shape like a connect the dots picture
1798,10/15/19 00:00,Ft. Lauderdale Beach,FL,Circle,<br/>
1799,10/14/19 21:15,Karlovac (Croatia),<br/>,Circle,Me and two colleges spotted disk traveling above our car with approx. speed of 200-300 km/h on altitude of approx. 50-100 meters.
1800,10/14/19 20:48,Roscoe,NY,Light,"These two pictures were sent to me by the witness on the date above.  He saw the light(s), had his phone in his hand and took 2 pictures."
1801,10/14/19 20:13,Tinton Falls,NJ,Sphere,"Two extremely bright and large orbs appeared out of nowhere east of my home. They hovered for approximately 10 to 15 seconds moved further east and disappeared. I live about 5 miles from the Atlantic Ocean and I speculate they were possibly over it, but I can't be certain of the distance. The two objects were the biggest and brightest objects I've ever seen in the night sky.  I can honestly say they were not flares, planes, celestial bodies or light anomalies. I have been looking at the night sky for over 20 years and I know what satellites look like moving across the night sky. Here's the kicker, this is not the first time I've seen events like this happen. On two other occasion I've seen strange lights in the same general vicinity! Twice they were pulsing, but there was only one object. Last night it was two solid, large and bright objects that just appeared. My wife and I, last summer, witnessed two lime green orbs heading south and made an abrupt turn to! the southwest and accelerated rapidly out of site. I'm no UFO hunter, but these events are not normal. I am very nervous about posting this... I've told no one about it for fear of being considered a crackpot."
1802,10/14/19 20:00,Austin,TX,Sphere,Orange sphere headed west stayed stationary then V lined at a high rate then stood stationary
1803,10/14/19 20:00,Santo Domingo (Dominican Republic),<br/>,Sphere,Eran como 8 pelotas de bastkeball en formación perfecta de Bumerán de color balco grisáceo opaco despegadas.
1804,10/14/19 20:00,Manchester,NH,Light,"Two large, round, orange lights in night sky over Livingston Park, Manchester NH"
1805,10/14/19 19:45,Beardstown,IL,Light,Appears like stars faded away as if to fade to black.
1806,10/14/19 19:35,Sierra Vista,AZ,Sphere,Two blinking red orbs blinking in no pattern both close together then moving farther apart.
1807,10/14/19 19:30,Bangor,ME,Oval,Red and green craft drops from clouds
1808,10/14/19 19:28,Plainview,TX,Oval,bright light then when I zoomed In after I took the pictures looks like three lights and four dark circles on the bottom w going to tin
1809,10/14/19 17:37,Franklin,TN,Circle,Triangular Orbs
1810,10/14/19 17:28,Fairfax,VA,<br/>,MADAR Node 122
1811,10/14/19 10:16,Fort Worth,TX,Disk,I stepped outside on the patio and saw this saucer shape object in the sky over the pasture across the street from me. I quickly grabbed my phone and took a picture.  It was only in the sky for a couple of minutes.  It did not fly off it just became invisible and when it did the space it occupied was filled in with clouds.
1812,10/14/19 08:00,Whiteland,IN,Disk,"I was driving home from work,snapped a few pictures andI noticed the birds in a few of my pictures then noticed what looked to be a couple of disks."
1813,10/14/19 07:00,Elkton,FL,Circle,"2 almost invisible, circular UFO sighting"
1814,10/14/19 06:00,Sarasota,FL,Other,I know what I saw is exactly what the report from Sept 24th from Vero Beach saw.
1815,10/14/19 03:25,Walla Walla,WA,<br/>,MADAR Node 130
1816,10/14/19 01:40,Brookhaven,GA,Disk,I was smoking a cigarette on my porch 1:40 am. Looking at the starless atlanta city sky when I saw two twinkling objects which i stared harder at just above the trees. After staring longer they looked like they were hovering in place. Saucer shaped green and red lights. Ram inside because I felt like they saw me and then poof gone.
1817,10/14/19 00:25,Edmonton HWY 2 Southbound,AB,Triangle,Triangle shaped craft over Edmonton International/ HWY 2
1818,10/13/19 23:35,Woodbridge,VA,Unknown,massive object falling from the sky and disappearing suddenly before impact
1819,10/13/19 23:30,Hiway 27 and the 6th (Canada),ON,Circle,Saw very extremely  bright white circular flash directly at us on the lower horizon on and off three times.
1820,10/13/19 23:30,Betton (Canada),ON,Circle,A large very bright circular light that flashed on and off three times on the low horizon in front of us while we were driving towards  it had no sound.
1821,10/13/19 23:25,Chicago,IL,Disk,"Was looking for the low clouds to move so I could take a picture of the full moon at 11:25pm CST.  I saw a large,low-flying disc flying North near the bottom of the clouds. There was no sound, and I didn't see any lights.  I was a shiny silver color.  I was able to get a few pictures, and they appeared like a shadow of what I saw through the viewfinder."
1822,10/13/19 22:30,Central Valley,NY,Light,"UFO Glowing Orb Sighting over Central Valley, NY"
1823,10/13/19 22:15,Hawley,PA,Fireball,I was driving on 590 going towards 6. I look up in the sky because of green light that had caught my eye to see a green ball flying. It was flying slow then sped up really fast and disappeared.
1824,10/13/19 22:05,Surrey (Canada),BC,Chevron,6 lights moving in a perfect Chevron/triangle  shape. Object(s) disappeared through  a cloud.
1825,10/13/19 22:00,Highway 89,UT,Circle,Light approached from behind vehicle
1826,10/13/19 21:03,Columbus,OH,Sphere,I was taking out the trash when I saw lights coming from the south.  First two yellow orange balls came into view and I ran in to get my wife.  Two more came into view and one changed into a triangle shape and then sped up and disappeared.  Two more went to the north east and the last one spilt off and went north west and then vanished.  I have video and still pictures.  When they passed close to the house the lights in the house dimmed.  No sound whatsoever was heard.
1827,10/13/19 21:00,Atlanta,GA,Flash,It hard to explain but it was lights moving in a way and speed that you know it's not man made craft dancing in the sky fading in an out
1828,10/13/19 20:00,Twin falls,ID,Circle,Traveling west to east at extreme  speed and elevation.  Both objects were  extremely  lite with white lights like looking at LED lighting at a close distance.
1829,10/13/19 19:48,Leander,TX,Formation,"Clear sky, full moon, no breeze. I saw 5 low-flying UFOS, orange solid light, flying in formation. No sound. Dogs in acre behind me where barking nonstop as they passed over. I hid under a large tree as they passed over.They kept going then disappeared.A minute later, another one followed them, did the same."
1830,10/13/19 19:29,Naples,FL,Cone,A bright white light descended rapidly out of a low hanging cloud in an evening sky.
1831,10/13/19 19:00,Fresno,CA,Other,"A large double Boomerang shaped Metallic UFO spotted over Fresno, Ca."
1832,10/13/19 18:50,Sharpsburg,GA,Light,Multiple (10-20) led type lights hovering perfectly still fairly high in the sky.  Disappeared in seconds.
1833,10/13/19 16:56,Norwood,NJ,<br/>,MADAR Node 145
1834,10/13/19 14:27,Mesa,AZ,Rectangle,"My husband and I were heading east on Route 60 towards Mesa Arizona when my husband noticed an object in the sky. He at first thought it was a flag flying, when we realized it was some kind of flying vehicle. I got out my phone and took a picture and a short video. My husband handed me his phone to get better quality photos but unfortunately, the vehicle had already dipped below the horizon. We are still wondering what we saw exactly."
1835,10/13/19 11:25,Chicago,IL,Disk,"Was looking for the low clouds to move so I could take a picture of the full moon at 11:25pm CST. I saw a large,low-flying disc flying North near the bottom of the clouds. There was no sound,and I didn't se any lights. I was a shiny silver color. I was able to get a few pictures, and they appeared like a shadow of what I saw through the viewfinder."
1836,10/13/19 09:00,Clayville,NY,Other,Ufos moving in a puzzle formation
1837,10/13/19 08:00,North Conway,NH,Circle,Circular Yellow and Green object in 2 photos taken on after the other.
1838,10/13/19 03:30,Highland,IL,Triangle,I witnessed a triangular shaped air craft with 4 lights flying at low altitude with no noise and at slow stall speeds
1839,10/13/19 02:00,Tiptonville,TN,Cigar,They went passed the rv up about 200 feet in the air in formation like birds would but it was not birds they where to orginized stayed in formation and about 40 to 50 miles and hour going bye. they where going east .no light just look like little missels
1840,10/13/19 00:14,Charlotte,NC,Cigar,"Me and my friends were kickin back one night. we had been up for awhile so the sleep deprivation started getting to us. We decided to go outside on the front porch of our apartment and have a cig when we saw it. It came out of nowhere, kind of like a light turning on. It was just there, nothing to build it up or anything. It just appeared. I never actually saw a physical alien, the craft just sorta hovered there. I think they might have just been observing or scanning or some other weird alien thing, studying us. It was only there for a few minutes but when i saw it it startled me and my friend greatly. As soon as i saw it the air grew still. There was a great eerie vibe in the air that ran chills down our spines, sorta hard to explain but not a good feeling. The craft looked like it had a metallic aluminum like appearance. It didn't make any noise but there were blinking lights near the bottom. It was only half a football field long and one story tall. Nobo! dy believes my story but i hope that you guys will and that someone else has a similar experience."
1841,10/12/19 23:15,Tulsa,OK,Chevron,Slow moving boomerang object
1842,10/12/19 22:00,Hyattsville,MD,Triangle,THE OBJECT WAS TOO BIG TO BE AN AIRCRAFT AND WAS HOVERING FOR THE MOST PART  OF MY OBSERVATION
1843,10/12/19 21:30,Huntersville,NC,Fireball,Orange Pulsating Orbs in Huntersville NC
1844,10/12/19 21:30,Chesterfield,MO,Other,Three red circles in night sky moving erratically.
1845,10/12/19 21:30,Cedar Hill,TX,Cross,"I was driving south on highway 67 and noticed red lights in sky. At first I thought it was lights on tv antenna towers, but after closes look it was a cluster of lights shaped like a plus sign that got a little fatter in the middle. Several cars had pulled over to look, I exited highway and took a couple pictures.  Lights begin to drift to west and disappeared."
1846,10/12/19 21:00,Deerfield Twnshp,OH,Circle,Orange round lighted floating quiet 1 hanging off four in a line angled downward quietly just move gone through and sort of went in and out and the parents until they were gone
1847,10/12/19 20:19,University Place,WA,Egg,"25-30 white pulsating objects with red glow moving North to South viewed in University Place, WA"
1848,10/12/19 18:34,Malakoff,TX,Unknown,Unknown lights traveling in Western sky
1849,10/12/19 18:30,Louisville,KY,Egg,Metallic egg shaped object vanished in front of our eyes!
1850,10/12/19 18:20,Irving,TX,Changing,White object changing shapes
1851,10/12/19 18:00,Riverside,CA,Formation,Lots of lights in formation one behind each other
1852,10/12/19 17:10,Irving,TX,Light,pulsating orange / white light hovering
1853,10/12/19 16:41,Pflugerville,TX,Oval,Short Rainbow with a vortex appearing cloud and formation of 11 UFO’s
1854,10/12/19 16:00,Benton,LA,Other,ok. How are you or youll. 1st off this really isnt my thing. i myself am very up in the air about what the ufo's may or may not be. this case isnt about seeing something flying around or such.
1855,10/12/19 15:25,Dickinson,ND,Diamond,UFO found in photo taken of circular draft disturbance.
1856,10/12/19 14:49,Wilmington,NC,Triangle,Triangular Craft with Circular Light in Center
1857,10/12/19 12:00,Crested Butte,CO,Formation,"Line formation, roughly 20 objects, at jet altitude or higher, moving west-east, viewed from north."
1858,10/12/19 11:26,Alexandria,VA,<br/>,MADAR Node 141
1859,10/12/19 10:00,Bristow,OK,Circle,Something is hovering over Bristow Oklahoma!
1860,10/12/19 08:00,Tomball,TX,Cigar,cigar shaped object streaking across the sky.  NW Houston area
1861,10/12/19 07:28,Denver,CO,Flash,"I saw what looked to be a shooting star, however it was too low to be one. It was probably flying at the same altitude as a plane maybe lower. It was a bright light with a blueish hue, that appeared then disappeared in a matter of seconds."
1862,10/12/19 04:18,Northbrook,IL,<br/>,MADAR Node 98
1863,10/12/19 03:00,Springdale,AR,Circle,Bright white thing I saw.  It was ther then it came back. Tried to call the reporting number and the guy thought o was a fake.  It pissed me off cuz I wouldnt have reported it if it wasnt something that was credible.  Anyways the damn thing came back as I was on the phone with the guy.  The gentleman asked if n.v I got a picture of it and I actually tried to get a video of it. Ut wasnt successfully able to. Anyways I know what I saw. And this ins t joke. I would involve myself for no damn reason. I am too busy with work to even care about anything. But this. Is something you just dont ignore.
1864,10/12/19 02:59,North utica,NY,Unknown,3rd night in a row two craft or whatever they are good distance apart sitting hovering changing colors in like.... cooperation with each other or idk like at the same time hovering over north Utica and Schuyler
1865,10/11/19 22:00,Los angeles,CA,Light,"Bright light falling from sky into Ocean, close to earth."
1866,10/11/19 22:00,Mt. Shasta (near),CA,Other,"String of lights at low altitude moving about 50 mph, 8000’ altitude north to south. Sound of small prop engine faintly."
1867,10/11/19 21:30,Knoxville,TN,Triangle,"I was driving on Kingston Pike near Cedar Bluff and saw a Triangular object hovering very close in sky with red and green bright lights. I saw it from a distance and thought it was a plane,but it caught my attention because it was hovering and it's shape was odd and was a perfect triangular shape"
1868,10/11/19 20:23,Buffalo,NY,Other,Glowing Green Orb and Vapor Trail of it's path
1869,10/11/19 20:05,Elkwood,VA,Fireball,Two tailed burning object moving erratically.
1870,10/11/19 20:00,Norwich,CT,Light,"Dark night sky had one area that was lit up pink, and then later on it was brilliant neon purple against the black sky.  We took pictures and posted and several others saw it as well with no explanation of where the light was coming from.  I could see from my front step and never saw it before this time and haven’t seen it again since."
1871,10/11/19 20:00,Phoenix,AZ,Oval,i got out my car and looked north and they were flying from north to south towards south mountain i tried to catch a video with my phone but the glare from the street lights were to bright and when the glare went away they were to far for my phone camera to focus.all the dogs in my neighbor hood were barking really weird..there were super bright florecent kind of.
1872,10/11/19 20:00,Phenix City,AL,Cigar,Two large disc shaped bright solid objects were observed by 5 adults.  They moved slowly and disappeared over the tree line.  They appeared to be huge.
1873,10/11/19 20:00,Jefferson City,MO,Changing,Strange object with multiple swirling colors moves slowly over city for almost a week. 2nd object with 3 round light appears in photos.
1874,10/11/19 19:49,Allen,TX,Light,White light following ISS
1875,10/11/19 19:30,Puyallup,WA,Formation,3 lights hovering above horizon
1876,10/11/19 19:30,Ponce de Leon,FL,Unknown,Unknown aircraft nav-anticollision light configuration.
1877,10/11/19 19:30,Culpeper/Warrenton,VA,Fireball,White object seen by driver in northern Virginia in the northern sky.
1878,10/11/19 18:41,Largo,FL,<br/>,MADAR Node 140
1879,10/11/19 16:00,Doylestown,PA,Cylinder,UFO shaped like a plane that is parked over the top of a house (Bucks County Flap)
1880,10/11/19 15:20,Chantilly,VA,Flash,Observed a 3 seconds of glint off a low flying object in sky over Chantilly VA in late afternoon before it vanished.
1881,10/11/19 12:59,Watsonville,CA,<br/>,MADAR Node 105
1882,10/11/19 11:15,Santa Clarita,CA,Formation,Possible UFO caught in wild fire footage on news.
1883,10/11/19 09:30,Batavia,OH,Light,A light has been circling houses in Eastgate near Batavia Ohio
1884,10/11/19 06:08,Greenville,NJ,Circle,5 blinking lights static in the sky
1885,10/11/19 03:00,Brownsville,TX,Circle,"THE OBJECT WAS ROUND, BRIGHT LIGHT AND JUST WENT UP STRAIGHT INTO THE AIR IN LESS THAN 5 SECONDS"
1886,10/11/19 02:50,Camden,NY,Unknown,"South East direction in sky blue, red, white flashing lights but in a stationary position.  I have seen this numerous times and it does change its position.  Has anyone else seen this.  Some nights its closer then others."
1887,10/11/19 01:44,Dallas,TX,Diamond,2 flying diamonds; red and gold lights; creaking sounds.
